id_venda;id_usuario;id_produto;quantidade;data_venda
636;9474;662;1;2023-06-07 23:19:35
637;7416;454;1;2022-07-28 08:04:56
638;1288;592;1;2022-02-11 16:33:55
639;4476;880;3;2023-01-08 04:30:38
640;9337;703;4;2024-02-15 20:40:33
641;5988;938;4;2024-08-08 05:51:25
642;938;300;1;2022-11-09 04:30:13
643;9505;787;4;2024-07-02 16:28:32
644;4903;645;1;2022-08-26 16:03:19
645;702;613;3;2023-11-09 12:54:37
646;7091;171;5;2021-11-02 19:52:10
647;1024;359;4;2025-08-27 10:42:49
648;1327;587;2;2023-09-01 07:17:29
649;6079;366;5;2023-06-13 09:25:27
650;4303;246;4;2022-08-03 21:04:27
651;8832;566;2;2021-09-19 23:09:46
652;6758;710;1;2023-05-01 06:26:41
653;9580;607;3;2024-11-28 19:50:37
654;4926;217;5;2024-11-25 20:47:15
655;2572;697;1;2025-05-08 23:50:48
656;2489;464;3;2022-03-21 08:00:48
657;4321;884;5;2022-09-02 22:39:14
658;476;96;2;2023-08-25 12:13:20
659;4733;367;4;2025-02-08 07:23:19
660;1125;118;4;2022-08-07 15:23:11
661;3302;259;2;2025-02-04 05:33:43
662;8856;459;3;2022-04-22 14:25:22
663;2714;414;1;2024-03-03 23:05:28
664;6607;675;3;2021-12-17 12:46:59
665;7408;691;5;2024-03-07 02:58:56
666;4701;847;5;2023-09-28 16:04:38
667;832;635;3;2022-11-03 01:29:44
668;7487;542;1;2024-01-08 13:41:29
669;8777;349;4;2022-01-21 07:31:55
670;9911;390;5;2024-05-16 12:37:51
671;3552;128;3;2024-10-02 15:55:07
672;8682;501;1;2023-12-23 05:52:59
673;4614;194;2;2024-11-30 17:22:13
674;6066;324;4;2024-11-09 08:52:43
675;6794;744;2;2024-09-23 08:18:55
676;4668;325;2;2022-07-06 17:17:04
677;8854;169;5;2023-10-10 14:59:53
678;7477;949;1;2024-11-02 05:00:39
679;2110;377;2;2025-08-05 16:37:02
680;7696;422;4;2023-08-12 09:00:46
681;2666;500;5;2025-06-25 22:09:55
682;7981;535;3;2022-12-05 17:04:48
683;7129;676;3;2025-07-15 17:42:18
684;3850;665;1;2022-06-16 06:40:00
685;3718;398;3;2024-05-01 18:20:03
686;1854;692;5;2025-04-10 07:40:02
687;8058;915;3;2023-12-06 14:53:44
688;931;278;3;2022-09-26 11:14:25
689;8750;261;4;2022-06-10 22:48:42
690;7597;1;5;2021-12-21 15:33:33
691;4171;983;4;2023-11-19 02:34:59
692;7196;43;4;2022-03-27 08:04:55
693;2052;669;1;2022-03-02 07:16:05
694;5435;214;4;2023-05-14 14:43:12
695;4214;883;5;2025-04-13 07:55:30
696;6145;943;4;2024-09-02 08:18:22
697;8626;238;2;2023-01-15 03:39:50
698;1501;682;3;2025-09-12 14:36:18
699;7647;27;4;2024-04-12 02:42:15
700;2523;109;2;2025-09-14 06:07:40
701;2351;417;4;2023-10-21 17:28:30
702;4729;817;2;2023-08-28 04:12:40
703;7890;273;2;2024-06-04 03:34:05
704;4052;133;3;2022-06-07 07:40:28
705;6497;382;4;2023-11-08 18:57:35
706;445;443;4;2022-05-01 00:38:56
707;4876;464;1;2022-09-15 00:02:10
708;692;362;1;2023-03-25 11:14:47
709;2057;719;1;2025-09-03 06:48:36
710;9460;219;1;2025-03-22 21:41:46
711;2204;669;4;2022-08-11 16:04:05
712;8144;979;3;2024-04-25 17:53:09
713;4722;142;1;2021-09-26 17:16:14
714;6503;248;1;2024-11-03 22:27:31
715;2500;732;4;2023-05-20 04:02:45
716;9920;283;1;2023-06-22 08:36:32
717;1577;288;4;2025-05-24 15:06:37
718;4143;930;3;2025-01-27 13:35:08
719;4938;704;1;2022-12-08 07:16:13
720;9499;854;5;2025-05-07 02:17:01
721;3550;826;2;2025-03-21 21:55:22
722;529;870;3;2023-02-19 07:29:55
723;3058;96;4;2025-08-26 04:03:42
724;5756;892;1;2022-06-24 03:28:47
725;4262;965;2;2022-05-05 07:03:58
726;7713;409;1;2022-05-09 17:52:37
727;1201;283;3;2022-08-17 02:44:48
728;6873;66;5;2024-04-17 06:52:31
729;9397;735;1;2024-10-31 17:07:08
730;5767;22;4;2024-06-08 01:30:23
731;5673;517;4;2025-04-02 04:12:16
732;435;800;4;2025-01-02 23:34:54
733;7772;518;1;2022-04-02 06:34:34
734;6196;388;4;2024-07-26 09:18:24
735;7401;217;1;2022-09-27 10:33:45
736;2364;34;3;2022-11-10 21:07:09
737;6969;292;1;2024-01-04 16:59:23
738;5697;339;2;2025-02-08 13:26:17
739;9279;693;3;2022-11-24 14:25:05
740;1566;367;3;2025-06-13 14:37:13
741;4883;923;5;2022-10-03 05:39:05
742;6989;783;3;2023-10-25 16:23:19
743;4453;852;3;2022-07-20 09:14:18
744;3153;739;2;2024-04-05 18:55:29
745;6276;860;1;2024-12-08 11:44:39
746;4904;350;1;2025-07-20 23:24:58
747;8142;913;3;2025-09-14 02:46:24
748;2163;234;5;2023-06-16 09:42:45
749;4876;361;1;2022-05-28 10:07:37
750;5787;902;3;2023-10-23 08:51:14
751;3188;191;5;2022-02-04 05:53:03
752;8399;27;5;2021-11-21 14:18:35
753;2344;534;3;2021-12-18 23:55:59
754;6036;957;4;2024-03-20 16:59:46
755;6866;655;4;2024-07-30 11:57:48
756;1848;470;3;2024-08-16 04:23:11
757;976;265;3;2024-11-18 16:20:20
758;5754;815;1;2022-03-19 00:20:29
759;3060;183;1;2024-04-05 04:07:01
760;9032;551;5;2021-12-08 23:09:51
761;5617;800;1;2022-02-28 16:28:14
762;1339;336;4;2022-09-03 15:44:31
763;1957;487;1;2022-01-30 09:45:43
764;3091;141;3;2023-12-25 11:24:29
765;4874;57;4;2025-01-25 02:21:25
766;1038;810;3;2023-07-03 08:59:58
767;4801;814;3;2023-09-24 21:55:04
768;9418;381;1;2023-05-19 11:35:22
769;3402;524;1;2025-05-29 12:35:52
770;2676;805;3;2024-04-19 18:07:24
771;4589;73;2;2023-02-26 00:19:24
772;7601;240;5;2024-05-29 15:24:21
773;8923;43;1;2022-11-11 21:51:16
774;9965;14;4;2024-04-30 15:41:24
775;223;421;3;2024-04-13 23:50:16
776;7316;943;1;2023-05-09 22:32:01
777;7193;532;4;2022-08-12 08:43:17
778;7666;178;4;2025-01-18 01:57:32
779;4563;918;1;2022-03-26 01:10:37
780;9854;488;1;2021-11-21 11:27:50
781;3946;84;1;2024-02-25 17:37:43
782;9926;456;2;2023-11-04 02:45:47
783;6992;882;1;2022-10-26 19:35:24
784;3710;841;5;2023-02-11 08:12:22
785;151;644;1;2023-02-13 02:05:42
786;7536;137;3;2025-01-08 16:15:36
787;2137;975;2;2021-09-28 08:25:47
788;8882;272;5;2024-09-14 00:32:47
789;9933;692;4;2024-09-22 06:57:52
790;2030;926;3;2023-04-02 04:26:49
791;7240;444;2;2025-03-23 14:22:46
792;4000;872;3;2022-09-11 20:34:59
793;7544;653;2;2022-12-25 07:18:55
794;9271;453;5;2024-02-19 03:25:06
795;1815;754;2;2025-04-12 16:28:44
796;6804;463;1;2022-05-26 22:32:47
797;3273;195;4;2023-01-26 05:17:58
798;3308;511;1;2022-04-08 04:25:01
799;630;758;2;2023-10-16 22:32:18
800;5781;451;4;2022-10-20 04:11:04
801;4232;231;5;2022-01-05 00:21:08
802;3979;493;2;2024-11-01 05:37:14
803;1263;417;4;2022-07-25 18:55:55
804;199;571;2;2023-11-14 12:56:07
805;6199;72;5;2023-07-26 17:37:40
806;5571;320;4;2025-09-14 13:21:59
807;7065;958;4;2025-01-03 10:35:00
808;3983;929;1;2025-07-06 20:19:01
809;3804;567;1;2024-02-24 20:03:21
810;1778;77;5;2024-12-01 03:18:54
811;7197;921;5;2023-01-08 17:02:07
812;5516;17;2;2023-07-21 08:04:39
813;2891;667;2;2023-07-22 03:35:56
814;9529;88;1;2021-09-27 23:30:44
815;146;88;1;2025-07-14 18:55:35
816;3903;420;2;2022-08-28 15:39:54
817;2866;112;5;2023-04-18 04:49:30
818;8040;984;3;2022-10-05 21:07:56
819;7991;785;4;2022-01-18 01:02:22
820;3102;32;2;2025-06-26 04:54:57
821;4245;847;3;2023-02-11 05:02:33
822;915;820;2;2021-09-27 04:04:35
823;8012;907;2;2025-02-06 10:50:33
824;7037;792;2;2022-11-19 13:32:31
825;6400;932;4;2023-09-28 10:18:09
826;3720;933;4;2022-07-01 18:35:56
827;8307;260;2;2025-01-28 13:01:20
828;2884;926;3;2024-02-08 16:42:01
829;5669;326;4;2023-07-21 05:54:44
830;7617;751;5;2025-01-23 20:55:03
831;7926;119;5;2025-02-26 11:18:58
832;6725;741;5;2024-04-12 08:03:01
833;9594;946;2;2023-11-16 08:54:35
834;5931;999;2;2022-01-19 22:06:34
835;9650;900;3;2024-05-30 21:10:14
836;489;452;3;2022-09-16 01:55:07
837;8889;119;4;2024-06-07 05:44:13
838;5565;294;4;2025-02-28 18:07:51
839;3912;813;5;2025-07-10 21:11:40
840;3240;696;4;2025-04-03 06:29:45
841;9824;348;1;2021-11-01 04:49:12
842;5993;384;2;2023-12-09 10:37:52
843;77;113;5;2025-06-27 12:07:21
844;2182;991;1;2023-03-11 05:31:22
845;5054;414;5;2023-08-17 15:02:12
846;1286;519;5;2024-07-14 10:40:42
847;4361;732;3;2024-04-15 10:56:45
848;5856;444;4;2022-10-10 09:58:50
849;3657;891;3;2025-02-03 00:54:37
850;5614;812;5;2024-01-18 05:06:46
851;4116;411;5;2023-03-29 02:03:07
852;5832;472;4;2023-04-05 21:59:34
853;6814;504;5;2024-04-06 10:35:03
854;8685;374;2;2024-03-25 04:44:35
855;4541;345;4;2023-10-27 10:53:43
856;3682;949;1;2023-09-21 10:26:59
857;7973;263;1;2023-01-15 11:32:22
858;4346;117;4;2024-12-22 20:38:34
859;9532;950;4;2022-07-20 16:58:00
860;4482;523;3;2022-10-14 18:19:14
861;8665;113;2;2021-10-05 12:31:52
862;8204;837;3;2023-05-18 16:13:25
863;2302;264;3;2023-11-04 11:05:57
864;8672;887;4;2024-09-19 14:13:17
865;6384;335;5;2022-10-23 01:01:54
866;8007;112;4;2024-08-11 07:37:15
867;2876;883;2;2025-08-15 02:31:26
868;5114;573;2;2024-05-30 16:29:12
869;3410;144;1;2022-08-13 07:26:03
870;6638;320;3;2025-03-26 15:35:55
871;6610;297;2;2024-10-29 01:20:15
872;5585;562;1;2023-01-31 15:11:05
873;1595;804;3;2025-06-24 09:03:34
874;9346;31;4;2022-07-19 05:16:46
875;9323;715;1;2024-08-08 04:38:37
876;3808;703;5;2021-10-03 04:21:53
877;9004;477;2;2024-11-02 17:52:37
878;8200;805;4;2021-11-16 21:37:28
879;2822;683;1;2022-03-23 23:56:15
880;2677;421;4;2025-06-17 14:44:32
881;1173;22;2;2025-03-07 11:12:31
882;6658;997;5;2025-01-27 05:41:58
883;3720;527;3;2025-09-19 14:56:38
884;325;178;4;2024-11-05 10:13:16
885;7555;746;4;2021-11-26 06:18:03
886;7919;154;2;2024-06-08 03:22:28
887;5015;824;2;2021-12-21 00:30:30
888;5762;857;1;2022-12-11 04:33:37
889;3114;886;3;2022-04-27 08:25:58
890;8141;413;5;2024-11-02 23:37:46
891;7997;859;2;2024-06-15 19:50:05
892;3022;702;5;2022-06-14 06:32:28
893;6703;128;4;2022-12-27 22:14:21
894;4991;701;3;2022-06-19 02:31:55
895;1194;562;4;2024-06-13 16:41:57
896;2238;724;5;2023-03-26 01:14:00
897;4693;841;3;2024-01-25 09:33:32
898;3670;349;4;2023-10-03 05:04:44
899;3290;372;3;2022-08-04 06:16:22
900;7750;880;5;2024-04-17 18:06:21
901;5004;579;2;2022-10-19 01:53:58
902;3777;748;2;2023-08-29 22:10:24
903;1149;682;1;2024-05-08 23:10:30
904;9286;409;1;2022-08-24 17:06:49
905;5081;102;5;2022-01-16 13:32:25
906;1203;543;3;2022-04-24 13:54:39
907;7607;628;4;2021-10-20 15:02:21
908;4989;565;3;2025-01-11 16:24:56
909;3091;947;5;2025-08-03 07:37:00
910;8366;78;4;2023-12-31 07:23:44
911;1934;914;4;2023-07-29 01:37:14
912;54;112;2;2022-07-08 18:38:52
913;5011;28;4;2024-03-05 20:00:09
914;6666;726;4;2023-12-23 07:25:26
915;2327;462;3;2022-07-31 05:59:47
916;5174;696;3;2024-08-03 01:53:51
917;8667;575;5;2022-03-13 02:48:53
918;9706;357;3;2024-03-31 18:32:25
919;7970;156;1;2024-03-24 15:06:54
920;2499;647;4;2022-01-01 19:34:54
921;7965;735;3;2022-01-23 05:13:29
922;1984;935;2;2022-04-14 02:01:36
923;1177;701;1;2021-11-07 00:11:43
924;7466;183;3;2022-06-10 19:29:34
925;3862;411;1;2022-01-25 04:43:54
926;8855;838;3;2025-04-23 08:45:57
927;4551;527;2;2021-12-15 21:27:34
928;9303;187;5;2022-05-10 19:21:42
929;3384;390;4;2023-08-01 21:34:04
930;6773;411;1;2024-09-26 14:54:33
931;7217;995;2;2024-07-21 12:54:34
932;2943;313;2;2025-03-10 07:21:29
933;8789;374;3;2024-08-26 21:37:00
934;4483;940;5;2023-02-22 04:18:15
935;130;838;3;2023-12-06 19:49:44
936;3666;710;3;2023-07-06 22:37:51
937;6377;714;2;2023-11-21 14:45:48
938;1039;222;1;2021-11-14 10:30:26
939;9203;320;2;2022-07-22 05:01:18
940;5689;884;1;2022-08-17 12:02:43
941;1122;482;3;2024-02-17 23:13:32
942;8777;626;5;2022-01-05 16:27:36
943;3672;986;3;2023-02-07 23:24:00
944;1817;133;2;2022-09-29 23:16:16
945;9462;159;4;2021-09-23 16:45:58
946;3195;24;5;2025-04-02 04:43:43
947;8401;254;3;2022-10-04 02:35:48
948;3925;511;3;2021-09-20 09:09:22
949;7807;830;1;2024-05-22 21:43:58
950;1430;454;5;2025-07-24 04:08:08
951;4144;955;4;2025-01-12 09:28:32
952;9409;699;4;2022-09-11 02:36:53
953;7642;525;4;2024-07-26 13:02:40
954;6471;96;3;2025-01-01 10:41:07
955;924;898;2;2022-01-07 20:53:47
956;288;571;4;2023-10-03 10:38:55
957;9381;737;1;2023-08-23 10:27:58
958;7999;298;3;2023-03-26 23:38:43
959;2800;123;4;2023-08-08 00:23:01
960;2527;802;1;2022-11-30 19:10:57
961;4820;962;3;2024-04-16 23:39:27
962;1564;997;1;2022-06-15 08:14:07
963;4961;312;4;2025-01-21 15:57:48
964;7861;310;3;2024-04-18 11:32:56
965;6489;830;2;2023-06-06 01:40:51
966;6265;322;3;2025-07-13 19:16:33
967;4532;2;3;2024-04-04 08:47:51
968;6029;421;3;2023-08-15 11:29:49
969;3857;677;5;2024-04-17 11:50:29
970;7496;908;3;2022-11-13 09:07:00
971;4406;915;4;2024-10-26 04:33:18
972;9355;656;4;2021-11-22 05:45:53
973;2850;7;4;2024-01-01 14:15:15
974;8696;367;3;2021-12-07 12:58:10
975;7902;884;1;2024-01-09 11:36:46
976;7967;6;2;2022-05-27 11:54:41
977;1032;607;2;2022-10-21 18:00:30
978;7073;216;5;2025-08-15 02:37:27
979;5814;517;2;2024-10-21 20:25:24
980;5827;904;4;2024-12-14 00:07:18
981;9075;992;1;2022-09-14 13:34:58
982;3608;885;4;2023-08-21 17:27:07
983;6111;996;1;2022-05-29 12:52:03
984;5295;110;1;2021-09-24 10:52:20
985;5241;364;5;2023-12-29 16:45:09
986;2526;971;4;2023-02-14 13:45:44
987;8614;753;3;2023-07-17 01:42:01
988;8604;676;3;2023-10-20 21:43:57
989;5039;544;2;2025-09-09 16:19:46
990;3989;306;2;2022-09-12 02:41:53
991;9958;498;3;2025-06-11 12:39:10
992;5990;117;4;2022-07-14 03:46:04
993;2789;94;1;2022-05-30 02:49:25
994;8352;696;2;2025-02-04 15:16:34
995;6286;272;1;2023-06-28 07:34:32
996;936;374;2;2025-04-15 18:13:43
997;5531;327;2;2023-09-30 06:05:14
998;1475;409;3;2023-01-18 22:28:08
999;1113;154;5;2023-12-04 00:13:13
1000;5459;993;1;2024-06-11 10:34:30
1001;9359;48;4;2025-08-15 21:13:18
1002;2814;114;5;2023-01-28 13:46:02
1003;682;717;4;2022-12-09 13:43:25
1004;7248;326;2;2022-07-25 21:05:31
1005;8479;998;5;2023-05-12 03:20:45
1006;4895;122;1;2022-01-03 17:03:58
1007;7745;990;2;2024-12-26 13:17:25
1008;7651;509;5;2021-12-31 04:29:49
1009;5078;543;1;2025-01-22 19:49:44
1010;3332;320;3;2025-05-23 05:31:57
1011;4909;264;2;2023-01-04 06:21:19
1012;8587;392;4;2024-12-30 14:56:26
1013;8830;551;1;2025-08-14 17:55:00
1014;5488;180;1;2025-03-04 09:15:17
1015;3548;57;4;2021-10-02 23:50:25
1016;2174;295;2;2022-07-26 01:57:45
1017;9923;280;3;2023-06-11 02:35:19
1018;5158;541;3;2024-10-19 01:17:09
1019;9556;371;5;2022-11-10 23:39:47
1020;5765;555;5;2024-03-18 10:41:39
1021;1893;504;1;2025-04-23 03:57:49
1022;4492;647;5;2023-02-28 10:45:19
1023;6878;353;1;2023-08-10 22:45:19
1024;9524;961;3;2023-05-05 18:17:06
1025;7903;258;3;2025-02-23 09:37:01
1026;7374;252;2;2025-04-27 02:02:14
1027;1036;473;4;2021-12-19 08:09:14
1028;4115;430;3;2022-06-07 20:31:55
1029;7273;489;5;2022-08-09 06:38:50
1030;7894;787;4;2024-12-22 03:09:46
1031;6056;187;4;2023-08-15 06:25:23
1032;1806;585;3;2022-04-01 17:46:29
1033;6585;948;2;2023-04-20 08:01:26
1034;5186;934;5;2024-03-19 18:15:03
1035;1636;38;1;2025-05-04 05:13:28
1036;8061;659;3;2023-09-09 02:57:11
1037;5103;177;2;2024-01-05 19:09:52
1038;3504;651;3;2024-07-05 14:05:14
1039;4987;762;2;2022-08-15 21:09:43
1040;7813;672;4;2024-09-26 06:01:47
1041;8445;480;3;2022-01-14 11:29:57
1042;4963;496;4;2023-08-31 22:52:45
1043;5741;728;5;2024-10-12 01:28:33
1044;2979;597;4;2024-07-29 03:23:17
1045;6578;692;4;2023-08-25 07:23:41
1046;7117;184;5;2024-04-03 08:23:22
1047;4298;801;3;2025-04-13 13:05:17
1048;24;252;5;2024-05-11 23:52:33
1049;7754;153;3;2021-11-04 20:49:42
1050;2010;276;5;2023-03-06 01:28:28
1051;9542;802;4;2024-02-09 05:29:18
1052;7466;994;3;2021-10-15 21:30:13
1053;4283;45;3;2024-03-30 06:56:48
1054;982;140;1;2025-04-27 12:38:22
1055;6632;592;3;2025-07-05 13:00:54
1056;5910;484;3;2023-04-28 07:09:46
1057;1567;297;2;2022-03-22 06:52:11
1058;1617;941;1;2025-04-22 12:21:27
1059;4279;847;2;2023-05-27 17:45:21
1060;1847;494;4;2023-05-09 12:34:48
1061;6882;712;4;2025-06-22 06:30:03
1062;2628;612;3;2022-09-03 01:09:30
1063;7860;197;4;2024-07-23 21:57:13
1064;6573;973;5;2023-09-19 13:46:11
1065;4967;415;1;2023-07-15 07:41:07
1066;585;913;5;2025-07-13 21:32:33
1067;6275;885;5;2025-04-02 12:53:12
1068;767;303;3;2022-09-01 06:39:37
1069;5304;901;4;2025-01-26 17:03:26
1070;6059;370;3;2022-01-25 15:03:48
1071;9214;643;3;2024-09-21 21:45:09
1072;1527;663;1;2022-11-16 22:12:19
1073;2971;222;5;2022-09-23 05:47:01
1074;5944;638;5;2023-05-21 15:10:31
1075;4312;153;5;2023-06-22 20:27:31
1076;7970;75;1;2023-04-06 16:32:09
1077;3662;464;2;2023-09-03 19:45:05
1078;1683;106;5;2022-05-07 02:47:01
1079;386;778;2;2021-10-14 04:15:43
1080;1550;53;3;2022-05-30 02:51:37
1081;139;404;2;2024-10-15 13:17:27
1082;7343;966;3;2024-01-31 17:02:08
1083;9929;483;3;2024-03-15 18:58:09
1084;7033;547;2;2025-05-01 11:01:33
1085;1553;6;1;2023-12-28 01:58:01
1086;7495;127;2;2022-03-21 12:45:38
1087;7585;651;4;2022-10-12 16:15:28
1088;3582;995;3;2024-04-05 00:31:29
1089;1239;249;5;2024-10-24 12:28:21
1090;8203;154;2;2024-04-11 04:30:02
1091;528;137;5;2023-10-20 19:33:12
1092;6752;465;5;2022-11-30 22:44:49
1093;3177;649;2;2023-01-28 17:33:19
1094;6090;590;1;2024-04-03 08:08:27
1095;3375;501;3;2024-06-15 22:55:59
1096;8866;614;5;2025-05-28 08:09:35
1097;347;545;1;2023-12-10 01:48:48
1098;1868;921;5;2024-12-18 04:10:08
1099;89;782;3;2023-10-05 07:09:52
1100;8187;15;1;2021-12-21 10:08:07
1101;7881;748;1;2023-09-25 18:43:17
1102;3192;140;5;2024-11-11 18:07:53
1103;6868;276;5;2025-05-31 01:56:43
1104;3689;152;4;2022-11-09 15:14:05
1105;2045;354;3;2022-07-25 07:03:32
1106;5688;899;3;2025-08-29 10:42:36
1107;1871;287;5;2023-05-11 19:35:51
1108;6480;687;5;2024-01-29 06:39:20
1109;6210;308;4;2025-04-30 02:33:46
1110;7294;392;2;2023-06-27 05:01:51
1111;1806;295;3;2025-05-13 09:49:53
1112;6639;368;2;2023-10-07 07:53:30
1113;6854;630;2;2025-07-10 01:12:04
1114;6366;551;2;2024-11-14 20:34:34
1115;6431;411;2;2021-10-15 02:49:50
1116;7591;467;5;2022-12-11 14:45:36
1117;7171;253;1;2023-04-13 16:11:06
1118;6134;433;2;2022-09-17 18:42:02
1119;298;9;2;2022-04-05 04:37:09
1120;7706;294;4;2022-10-13 16:37:52
1121;1271;915;4;2023-04-13 07:58:05
1122;4806;219;5;2024-07-12 06:21:50
1123;7565;99;4;2024-01-19 15:36:27
1124;7236;601;1;2023-03-21 17:31:59
1125;4042;45;2;2025-08-07 00:31:55
1126;4191;135;5;2025-09-04 09:41:07
1127;8037;252;4;2023-12-30 11:09:07
1128;91;866;5;2024-05-04 12:36:41
1129;1481;596;1;2022-11-19 19:00:32
1130;8410;768;4;2022-12-03 22:00:21
1131;943;304;1;2024-07-26 22:08:06
1132;1880;107;2;2023-02-07 07:58:52
1133;6570;22;2;2024-03-05 04:34:14
1134;3264;778;3;2023-09-07 21:54:48
1135;7649;592;1;2023-03-30 21:47:20
1136;8394;578;5;2023-11-15 15:16:01
1137;2601;350;2;2023-07-02 03:14:12
1138;954;438;3;2025-01-10 20:16:09
1139;1699;66;2;2025-07-25 08:05:19
1140;5260;892;4;2023-10-03 23:44:31
1141;9982;138;3;2025-02-10 00:55:42
1142;6974;707;3;2023-08-23 11:33:05
1143;5419;891;1;2024-03-11 20:21:17
1144;71;681;5;2024-06-19 14:17:16
1145;5952;707;4;2024-07-06 09:29:39
1146;8451;375;1;2023-09-14 22:42:26
1147;993;355;2;2025-04-10 22:12:34
1148;6404;254;4;2024-09-19 13:48:35
1149;1267;177;4;2021-11-24 09:55:11
1150;8460;528;1;2024-06-19 03:34:56
1151;4310;125;4;2024-05-31 06:56:34
1152;8010;849;4;2023-10-26 07:30:34
1153;3769;957;1;2024-04-18 21:31:59
1154;6244;144;2;2023-11-01 14:27:58
1155;7933;381;4;2024-05-18 00:04:02
1156;9037;664;2;2024-12-18 16:21:31
1157;8654;441;5;2023-03-01 00:19:43
1158;3969;894;2;2023-07-27 15:33:18
1159;6136;284;1;2023-05-29 07:04:17
1160;455;147;4;2022-01-31 04:40:53
1161;4770;299;1;2023-04-27 16:11:00
1162;9175;928;1;2025-03-24 17:07:54
1163;1329;853;4;2024-05-08 00:42:43
1164;4973;950;4;2024-04-19 13:13:18
1165;5395;933;1;2023-03-16 21:56:14
1166;4341;647;3;2023-10-02 00:03:33
1167;7320;432;4;2024-12-13 10:10:51
1168;6937;562;5;2024-11-04 20:23:50
1169;8552;967;5;2023-08-18 07:12:37
1170;3463;371;3;2024-09-20 03:41:51
1171;9899;98;1;2022-12-03 13:16:09
1172;1869;588;5;2022-06-29 08:31:34
1173;7926;963;5;2022-12-01 07:20:12
1174;9322;4;3;2022-03-19 21:55:59
1175;236;766;4;2023-01-25 15:25:15
1176;164;465;4;2024-11-24 18:09:12
1177;8013;229;4;2025-07-19 05:28:29
1178;4821;646;2;2024-04-06 12:14:53
1179;6197;884;3;2024-09-20 21:19:35
1180;4754;842;1;2023-03-02 19:51:40
1181;9389;202;1;2022-12-16 15:07:43
1182;6606;123;1;2022-04-23 05:53:56
1183;15;67;5;2023-06-15 23:49:50
1184;9070;853;3;2022-09-07 08:28:10
1185;3211;860;5;2025-03-31 06:02:19
1186;9386;384;2;2022-05-07 09:15:17
1187;5939;767;3;2022-09-02 10:22:28
1188;2104;809;4;2022-07-21 21:40:24
1189;3599;374;3;2023-04-04 06:27:28
1190;1160;657;1;2024-03-29 08:43:35
1191;4445;432;5;2023-06-19 12:46:34
1192;76;491;5;2024-08-26 15:50:54
1193;1937;285;3;2025-04-30 08:22:41
1194;5215;890;1;2024-07-03 02:29:13
1195;7209;52;1;2023-03-16 01:19:46
1196;9327;946;4;2022-11-23 09:29:26
1197;4536;744;2;2023-04-21 14:19:52
1198;9314;319;1;2021-10-28 10:50:10
1199;901;988;3;2023-04-29 02:33:58
1200;7133;535;5;2022-05-07 04:01:57
1201;5160;995;2;2021-10-21 23:43:53
1202;1994;32;1;2022-10-22 11:38:04
1203;8906;22;5;2024-03-25 01:21:42
1204;1513;115;2;2023-05-15 21:53:48
1205;9756;525;1;2022-11-17 20:49:47
1206;1360;19;2;2023-11-15 12:46:58
1207;2427;762;2;2022-03-07 21:33:25
1208;5621;700;5;2024-12-25 17:05:04
1209;1779;185;3;2025-01-22 04:54:37
1210;1536;78;1;2022-07-22 02:27:46
1211;676;61;5;2022-03-11 11:16:31
1212;238;903;3;2022-02-14 10:33:14
1213;4874;766;5;2024-03-06 22:36:35
1214;3740;43;1;2023-09-22 21:40:31
1215;5399;261;3;2022-01-12 02:58:28
1216;9034;805;4;2024-07-10 22:45:23
1217;2934;120;1;2022-12-30 05:06:53
1218;5271;678;3;2022-05-20 22:50:28
1219;2883;842;1;2023-11-25 07:08:00
1220;3118;359;4;2024-07-08 22:10:49
1221;5757;286;1;2024-08-19 03:28:58
1222;1315;64;4;2024-10-23 17:26:40
1223;5529;751;4;2023-02-20 08:15:36
1224;8801;205;5;2023-01-25 15:03:16
1225;2831;107;4;2024-05-30 08:10:54
1226;7384;723;2;2025-07-03 08:48:27
1227;3119;868;5;2023-08-05 13:54:48
1228;2329;741;3;2022-06-29 19:27:47
1229;8622;867;5;2023-07-31 13:05:20
1230;9365;847;5;2023-02-28 17:43:14
1231;1926;170;1;2024-01-26 04:41:19
1232;9794;549;2;2022-12-23 20:56:03
1233;5945;65;3;2022-02-20 18:19:31
1234;1589;657;5;2022-01-31 03:58:00
1235;3828;874;1;2024-01-31 02:40:08
1236;6047;915;4;2025-03-27 20:57:05
1237;3924;419;5;2025-06-27 14:05:18
1238;4482;470;5;2023-07-12 05:15:22
1239;1671;285;2;2023-12-13 07:31:20
1240;2006;280;4;2023-07-18 09:00:39
1241;6851;879;1;2022-06-18 12:59:13
1242;805;71;5;2024-04-06 10:10:29
1243;3704;129;1;2022-11-10 10:30:16
1244;8906;669;3;2023-04-24 22:27:06
1245;6080;481;3;2025-08-24 12:38:58
1246;4417;625;4;2024-01-10 16:06:50
1247;8696;414;5;2022-02-05 11:43:32
1248;2117;279;2;2025-08-13 21:28:05
1249;8289;336;3;2025-03-03 05:22:48
1250;1139;356;3;2025-03-11 03:13:33
1251;7979;978;4;2021-09-26 03:08:36
1252;1499;578;4;2021-10-08 17:02:03
1253;9786;880;1;2022-08-28 18:09:42
1254;7107;41;4;2025-07-13 05:35:14
1255;9041;588;5;2024-12-03 04:19:47
1256;3060;511;5;2022-11-17 03:26:00
1257;8146;782;4;2023-07-02 23:37:57
1258;7436;949;1;2022-06-10 23:08:16
1259;5889;120;2;2022-03-22 05:40:41
1260;9645;754;2;2024-10-19 04:14:26
